gene_id,gc
NZ_CP029138.1_34,0.5196
NZ_CP029138.1_35,0.6010
NZ_CP029138.1_36,0.5994
NZ_CP029138.1_37,0.6016
NZ_CP029138.1_38,0.6667
NZ_CP029138.1_39,0.6506
NZ_CP029138.1_40,0.5251
NZ_CP029138.1_41,0.4905
NZ_CP029138.1_42,0.5941
NZ_CP029138.1_43,0.5861
NZ_CP029138.1_44,0.5839
NZ_CP029138.1_45,0.6006
NZ_CP029138.1_46,0.5659
NZ_CP029138.1_47,0.5489
NZ_CP029138.1_48,0.4815
NZ_CP029138.1_49,0.5177
NZ_CP029138.1_50,0.5703
NZ_CP029138.1_51,0.5531
NZ_CP029138.1_52,0.5465
NZ_CP029138.1_53,0.5611
NZ_CP029138.1_54,0.5631
NZ_CP029138.1_55,0.6024
NZ_CP029138.1_56,0.6260
NZ_CP029138.1_57,0.5335
NZ_CP029138.1_58,0.5712
NZ_CP029138.1_59,0.6105
NZ_CP029138.1_60,0.4896
NZ_CP029138.1_61,0.5954
NZ_CP029138.1_62,0.6125
NZ_CP029138.1_63,0.6268
NZ_CP029138.1_64,0.6572
NZ_CP029138.1_65,0.6519
NZ_CP029138.1_66,0.6970
NZ_CP029138.1_67,0.6920
NZ_CP029138.1_68,0.6356
NZ_CP029138.1_69,0.6485
NZ_CP029138.1_70,0.5305
NZ_CP029138.1_71,0.6556
NZ_CP029138.1_72,0.6505
NZ_CP029138.1_73,0.6085
NZ_CP029138.1_74,0.6105
NZ_CP029138.1_75,0.5523
NZ_CP029138.1_76,0.5887
NZ_CP029138.1_77,0.4896
NZ_CP029138.1_78,0.4839
NZ_CP029138.1_79,0.5795
NZ_CP029138.1_80,0.3983
NZ_CP029138.1_81,0.4327
NZ_CP029138.1_82,0.4521
NZ_CP029138.1_83,0.4270
NZ_CP029138.1_84,0.5343
NZ_CP029138.1_85,0.4739
NZ_CP029138.1_86,0.4222
NZ_CP029138.1_87,0.4897
NZ_CP029138.1_88,0.4802
NZ_CP029138.1_89,0.4695
NZ_CP029138.1_90,0.5348
NZ_CP029138.1_91,0.5286
NZ_CP029138.1_92,0.4566
NZ_CP029138.1_93,0.4550
NZ_CP029138.1_94,0.4596
NZ_CP029138.1_95,0.4815
NZ_CP029138.1_96,0.5082
NZ_CP029138.1_97,0.5134
NZ_CP029138.1_98,0.5137
NZ_CP029138.1_99,0.5192
NZ_CP029138.1_100,0.4850
NZ_CP029138.1_101,0.4758
NZ_CP029138.1_102,0.4308
NZ_CP029184.1_1,0.3284
NZ_CP029184.1_2,0.3559
NZ_CP029184.1_3,0.3497
NZ_CP029184.1_4,0.4943
NZ_CP029184.1_5,0.4434
NZ_CP029184.1_6,0.4200
NZ_CP029184.1_7,0.3941
NZ_CP029184.1_8,0.4339
NZ_CP029184.1_9,0.3574
NZ_CP029184.1_10,0.4783
NZ_CP029184.1_11,0.3299
NZ_CP029184.1_12,0.4156
NZ_CP029184.1_13,0.3137
NZ_CP029184.1_14,0.4309
NZ_CP029184.1_15,0.4031
NZ_CP029184.1_16,0.3909
NZ_CP029184.1_17,0.4429
NZ_CP029184.1_18,0.4667
NZ_CP029184.1_19,0.4328
NZ_CP029184.1_20,0.4954
NZ_CP029184.1_21,0.4753
NZ_CP029184.1_22,0.5112
NZ_CP029184.1_23,0.3996
NZ_CP029184.1_24,0.3935
NZ_CP029184.1_25,0.4576
NZ_CP029184.1_26,0.4387
NZ_CP029184.1_27,0.3829
NZ_CP029184.1_28,0.3275
NZ_CP029184.1_29,0.4049
NZ_CP029184.1_30,0.3295
NZ_CP029184.1_31,0.3795
NZ_CP029184.1_32,0.3682
NZ_CP029184.1_33,0.3946
NZ_CP029184.1_34,0.3814
NZ_CP029184.1_35,0.3644
NZ_CP029184.1_36,0.3654
NZ_CP029184.1_37,0.4767
NZ_CP029184.1_38,0.4490
NZ_CP029184.1_39,0.3813
NZ_CP029184.1_40,0.3860
NZ_CP029184.1_41,0.3829
NZ_CP029184.1_42,0.4570
NZ_CP029184.1_43,0.3860
NZ_CP029184.1_44,0.4334
NZ_CP029184.1_45,0.4148
NZ_CP029184.1_46,0.3878
NZ_CP029184.1_47,0.4176
NZ_CP029184.1_48,0.4482
NZ_CP029184.1_49,0.4072
NZ_CP029184.1_50,0.4165
NZ_CP029184.1_51,0.3389
NZ_CP029184.1_52,0.4605
NZ_CP029184.1_53,0.4500
NZ_CP029184.1_54,0.4225
NZ_CP029184.1_55,0.4795
NZ_CP029184.1_56,0.3901
NZ_CP029184.1_57,0.4238
NZ_CP029184.1_58,0.3975
NZ_CP029184.1_59,0.3664
NZ_CP029184.1_60,0.4903
NZ_CP029184.1_61,0.4711
NZ_CP029184.1_62,0.3456
NZ_CP029184.1_63,0.4438
NZ_CP029184.1_64,0.3476
NZ_CP029184.1_65,0.3802
NZ_CP029184.1_66,0.4483
NZ_CP029184.1_67,0.4155
NZ_CP029184.1_68,0.3469
NZ_CP029184.1_69,0.4862
NZ_CP029184.1_70,0.4914
NZ_CP029184.1_71,0.4206
NZ_CP029184.1_72,0.3363
NZ_CP029214.1_1,0.4510
NZ_CP029214.1_2,0.4453
NZ_CP029214.1_3,0.5312
NZ_CP029214.1_4,0.4836
NZ_CP029214.1_5,0.6028
NZ_CP029214.1_6,0.5678
NZ_CP029214.1_7,0.5814
NZ_CP029214.1_8,0.5085
NZ_CP029214.1_9,0.5981
NZ_CP029214.1_10,0.5000
NZ_CP029214.1_11,0.5579
NZ_CP029214.1_12,0.5493
NZ_CP029214.1_13,0.6121
NZ_CP029214.1_14,0.6113
NZ_CP029214.1_15,0.5816
NZ_CP029214.1_16,0.5450
NZ_CP029214.1_17,0.5716
NZ_CP029214.1_18,0.5388
NZ_CP029214.1_19,0.5556
NZ_CP029214.1_20,0.4609
NZ_CP029214.1_21,0.4713
NZ_CP029214.1_22,0.4749
NZ_CP029214.1_23,0.5737
NZ_CP029214.1_24,0.5033
NZ_CP029214.1_25,0.5068
NZ_CP029214.1_26,0.5458
NZ_CP029214.1_27,0.5176
NZ_CP029214.1_28,0.5116
NZ_CP029214.1_29,0.4870
NZ_CP029214.1_30,0.5411
NZ_CP029214.1_31,0.6163
NZ_CP029214.1_32,0.4139
NZ_CP029214.1_33,0.5628
NZ_CP029214.1_34,0.6019
NZ_CP029214.1_35,0.5351
NZ_CP029214.1_36,0.5406
NZ_CP029214.1_37,0.5370
NZ_CP029214.1_38,0.5254
NZ_CP029214.1_39,0.5468
NZ_CP029214.1_40,0.4718
NZ_CP029214.1_41,0.5445
NZ_CP029214.1_42,0.5570
NZ_CP029214.1_43,0.5403
NZ_CP029214.1_44,0.5628
NZ_CP029214.1_45,0.4226
NZ_CP029214.1_46,0.5319
NZ_CP029214.1_47,0.5735
NZ_CP029214.1_48,0.4750
NZ_CP029214.1_49,0.5235
NZ_CP029214.1_50,0.4949
NZ_CP029214.1_51,0.4874
NZ_CP029214.1_52,0.4841
NZ_CP029214.1_53,0.5370
NZ_CP029214.1_54,0.5254
NZ_CP029214.1_55,0.4809
NZ_CP029214.1_56,0.5181
NZ_CP029214.1_57,0.5233
NZ_CP029214.1_58,0.4930
NZ_CP029214.1_59,0.4736
NZ_CP029214.1_60,0.4343
NZ_CP029214.1_61,0.5319
NZ_CP029214.1_62,0.6523
NZ_CP029214.1_63,0.7202
NZ_CP029214.1_64,0.6268
NZ_CP029214.1_65,0.6367
NZ_CP029214.1_66,0.5898
NZ_CP029214.1_67,0.6528
NZ_CP029214.1_68,0.3333
NZ_CP029214.1_69,0.5380
NZ_CP029214.1_70,0.5470
NZ_CP029214.1_71,0.5191
NZ_CP029214.1_72,0.4592
NZ_CP029214.1_73,0.4255
NZ_CP029214.1_74,0.4917
NZ_CP029214.1_75,0.5007
NZ_CP029214.1_76,0.4525
NZ_CP029214.1_77,0.4651
NZ_CP029214.1_78,0.5699
NZ_CP029214.1_79,0.5319
NZ_CP029214.1_80,0.5117
NZ_CP029214.1_81,0.5672
NZ_CP029214.1_82,0.4451
NZ_CP029214.1_83,0.4961
NZ_CP029214.1_84,0.4541
NZ_CP029214.1_85,0.5651
NZ_CP029214.1_86,0.4321
NZ_CP029214.1_87,0.5730
NZ_CP029214.1_88,0.5675
NZ_CP029214.1_89,0.5263
NZ_CP029214.1_90,0.5038
NZ_CP029214.1_91,0.5246
NZ_CP029214.1_92,0.4891
NZ_CP029214.1_93,0.4106
NZ_CP029214.1_94,0.5083
NZ_CP029214.1_95,0.5167
NZ_CP029214.1_96,0.3885
NZ_CP029214.1_97,0.4433
NZ_CP029214.1_98,0.5767
NZ_CP029214.1_99,0.5734
NZ_CP029214.1_100,0.4709
NZ_CP029214.1_101,0.4583
NZ_CP029214.1_102,0.5191
NZ_CP029214.1_103,0.3349
NZ_CP029214.1_104,0.3854
NZ_CP029214.1_105,0.3277
NZ_CP029225.1_1,0.4588
NZ_CP029225.1_2,0.4380
NZ_CP029225.1_3,0.4747
NZ_CP029225.1_4,0.4930
NZ_CP029225.1_5,0.6125
NZ_CP029225.1_6,0.5747
NZ_CP029225.1_7,0.5799
NZ_CP029225.1_8,0.5872
NZ_CP029225.1_9,0.5128
NZ_CP029225.1_10,0.5758
NZ_CP029225.1_11,0.5542
NZ_CP029225.1_12,0.5816
NZ_CP029225.1_13,0.5727
NZ_CP029225.1_14,0.5714
NZ_CP029225.1_15,0.4871
NZ_CP029225.1_16,0.5000
NZ_CP029225.1_17,0.5626
NZ_CP029225.1_18,0.5469
NZ_CP029225.1_19,0.6111
NZ_CP029225.1_20,0.5747
NZ_CP029225.1_21,0.5405
NZ_CP029225.1_22,0.5789
NZ_CP029225.1_23,0.3904
NZ_CP029225.1_24,0.4153
NZ_CP029225.1_25,0.3652
NZ_CP029225.1_26,0.4135
NZ_CP029225.1_27,0.5319
NZ_CP029225.1_28,0.5745
NZ_CP029225.1_29,0.5661
NZ_CP029225.1_30,0.4901
NZ_CP029225.1_31,0.5291
NZ_CP029225.1_32,0.5291
NZ_CP029225.1_33,0.5560
NZ_CP029225.1_34,0.5319
NZ_CP029225.1_35,0.5538
NZ_CP029225.1_36,0.5319
NZ_CP029225.1_37,0.4667
NZ_CP029225.1_38,0.5556
NZ_CP029225.1_39,0.5357
NZ_CP029225.1_40,0.6050
NZ_CP029225.1_41,0.2764
NZ_CP029225.1_42,0.5319
NZ_CP029225.1_43,0.5094
NZ_CP029225.1_44,0.5362
NZ_CP029225.1_45,0.5616
NZ_CP029225.1_46,0.5349
NZ_CP029225.1_47,0.5214
NZ_CP029225.1_48,0.5711
NZ_CP029225.1_49,0.4618
NZ_CP029225.1_50,0.4667
NZ_CP029225.1_51,0.4925
NZ_CP029225.1_52,0.4783
NZ_CP029225.1_53,0.6219
NZ_CP029225.1_54,0.5651
NZ_CP029225.1_55,0.5863
NZ_CP029225.1_56,0.5319
NZ_CP029225.1_57,0.5149
NZ_CP029225.1_58,0.3780
NZ_CP029225.1_59,0.4167
NZ_CP029225.1_60,0.4506
NZ_CP029225.1_61,0.3683
NZ_CP029225.1_62,0.4221
NZ_CP029225.1_63,0.5370
NZ_CP029225.1_64,0.4875
NZ_CP029225.1_65,0.4766
NZ_CP029225.1_66,0.5067
NZ_CP029225.1_67,0.4930
NZ_CP029225.1_68,0.5574
NZ_CP029225.1_69,0.4654
NZ_CP029225.1_70,0.5157
NZ_CP029225.1_71,0.5275
NZ_CP029225.1_72,0.4902
NZ_CP029225.1_73,0.4720
NZ_CP029225.1_74,0.5810
NZ_CP029225.1_75,0.5693
NZ_CP029225.1_76,0.5509
NZ_CP029225.1_77,0.5530
NZ_CP029225.1_78,0.5542
NZ_CP029225.1_79,0.6188
NZ_CP029225.1_80,0.6046
NZ_CP029225.1_81,0.5612
NZ_CP029225.1_82,0.5584
NZ_CP029225.1_83,0.5219
NZ_CP029225.1_84,0.5140
NZ_CP029225.1_85,0.5333
NZ_CP029225.1_86,0.5417
NZ_CP029225.1_87,0.5385
NZ_CP029225.1_88,0.5594
NZ_CP029225.1_89,0.6107
NZ_CP029225.1_90,0.5500
NZ_CP029225.1_91,0.5495
NZ_CP029225.1_92,0.6026
NZ_CP029225.1_93,0.5541
NZ_CP029225.1_94,0.6339
NZ_CP029225.1_95,0.5669
NZ_CP029225.1_96,0.5805
NZ_CP029225.1_97,0.5741
NZ_CP029225.1_98,0.5456
NZ_CP029225.1_99,0.4451
NZ_CP029225.1_100,0.4577
NZ_CP029225.1_101,0.6062
NZ_CP029225.1_102,0.4394
NZ_CP029225.1_103,0.5000
NZ_CP029225.1_104,0.4302
NZ_CP029225.1_105,0.5962
NZ_CP029225.1_106,0.5562
NZ_CP029225.1_107,0.5686
NZ_CP029225.1_108,0.5498
NZ_CP029225.1_109,0.5649
NZ_CP029225.1_110,0.5767
NZ_CP029225.1_111,0.5628
NZ_CP029225.1_112,0.6451
NZ_CP029225.1_113,0.5361
NZ_CP029225.1_114,0.5513
NZ_CP029225.1_115,0.5326
NZ_CP029225.1_116,0.5265
NZ_CP029225.1_117,0.4896
NZ_CP029225.1_118,0.5954
NZ_CP029225.1_119,0.6125
NZ_CP029225.1_120,0.6268
NZ_CP029225.1_121,0.6572
NZ_CP029225.1_122,0.6519
NZ_CP029225.1_123,0.6970
NZ_CP029225.1_124,0.6920
NZ_CP029225.1_125,0.6356
NZ_CP029225.1_126,0.6516
NZ_CP029225.1_127,0.5319
NZ_CP029225.1_128,0.5373
NZ_CP029225.1_129,0.5943
NZ_CP029225.1_130,0.6145
NZ_CP029225.1_131,0.6157
NZ_CP029225.1_132,0.5387
NZ_CP029225.1_133,0.5577
NZ_CP029225.1_134,0.5329
NZ_CP029225.1_135,0.5305
NZ_CP029225.1_136,0.5455
NZ_CP029225.1_137,0.6560
NZ_CP029225.1_138,0.6589
NZ_CP029225.1_139,0.6295
NZ_CP029225.1_140,0.6050
NZ_CP029225.1_141,0.6423
NZ_CP029225.1_142,0.6477
NZ_CP029225.1_143,0.6652
NZ_CP029225.1_144,0.5903
NZ_CP029225.1_145,0.5319
NZ_CP029225.1_146,0.5319
NZ_CP029225.1_147,0.5977
NZ_CP029225.1_148,0.5295
NZ_CP029225.1_149,0.4566
NZ_CP029225.1_150,0.4993
NZ_CP029225.1_151,0.3352
NZ_CP029225.1_152,0.5115
NZ_CP029225.1_153,0.5189
NZ_CP029225.1_154,0.3842
NZ_CP029225.1_155,0.4222
NZ_CP029225.1_156,0.5678
NZ_CP029225.1_157,0.5284
NZ_CP029225.1_158,0.5188
NZ_CP029225.1_159,0.4109
NZ_CP029225.1_160,0.5294
NZ_CP029225.1_161,0.5461
NZ_CP029225.1_162,0.5403
NZ_CP029225.1_163,0.5556
NZ_CP029225.1_164,0.3985
NZ_CP029225.1_165,0.3689
NZ_CP029225.1_166,0.5478
NZ_CP029225.1_167,0.5940
NZ_CP029225.1_168,0.5659
NZ_CP029225.1_169,0.5392
NZ_CP029225.1_170,0.5310
NZ_CP029225.1_171,0.4246
NZ_CP029225.1_172,0.4141
NZ_CP029225.1_173,0.4992
NZ_CP029225.1_174,0.5749
NZ_CP029225.1_175,0.5720
NZ_CP029225.1_176,0.4727
NZ_CP029225.1_177,0.4712
NZ_CP029225.1_178,0.5137
NZ_CP029225.1_179,0.4188
NZ_CP029225.1_180,0.3566
NZ_CP029225.1_181,0.3932
NZ_CP029243.1_1,0.4529
NZ_CP029243.1_2,0.4428
NZ_CP029243.1_3,0.5139
NZ_CP029243.1_4,0.4930
NZ_CP029243.1_5,0.6000
NZ_CP029243.1_6,0.5632
NZ_CP029243.1_7,0.5860
NZ_CP029243.1_8,0.5128
NZ_CP029243.1_9,0.5833
NZ_CP029243.1_10,0.5686
NZ_CP029243.1_11,0.5833
NZ_CP029243.1_12,0.5698
NZ_CP029243.1_13,0.5628
NZ_CP029243.1_14,0.5027
NZ_CP029243.1_15,0.5457
NZ_CP029243.1_16,0.5376
NZ_CP029243.1_17,0.5051
NZ_CP029243.1_18,0.5397
NZ_CP029243.1_19,0.5326
NZ_CP029243.1_20,0.5428
NZ_CP029243.1_21,0.4578
NZ_CP029243.1_22,0.4713
NZ_CP029243.1_23,0.5397
NZ_CP029243.1_24,0.5290
NZ_CP029243.1_25,0.3234
NZ_CP029243.1_26,0.3778
NZ_CP029243.1_27,0.3937
NZ_CP029243.1_28,0.4462
NZ_CP029243.1_29,0.3690
NZ_CP029243.1_30,0.4907
NZ_CP029243.1_31,0.5245
NZ_CP029243.1_32,0.5181
NZ_CP029243.1_33,0.4809
NZ_CP029243.1_34,0.5254
NZ_CP029243.1_35,0.5397
NZ_CP029243.1_36,0.4841
NZ_CP029243.1_37,0.4874
NZ_CP029243.1_38,0.4407
NZ_CP029243.1_39,0.5538
NZ_CP029243.1_40,0.5339
NZ_CP029243.1_41,0.5301
NZ_CP029243.1_42,0.5235
NZ_CP029243.1_43,0.4667
NZ_CP029243.1_44,0.5735
NZ_CP029243.1_45,0.3344
NZ_CP029243.1_46,0.3829
NZ_CP029243.1_47,0.4287
NZ_CP029243.1_48,0.3137
NZ_CP029243.1_49,0.5413
NZ_CP029243.1_50,0.5383
NZ_CP029243.1_51,0.5217
NZ_CP029243.1_52,0.5370
NZ_CP029243.1_53,0.4987
NZ_CP029243.1_54,0.5202
NZ_CP029243.1_55,0.4858
NZ_CP029243.1_56,0.5497
NZ_CP029243.1_57,0.5074
NZ_CP029243.1_58,0.4048
NZ_CP029243.1_59,0.5450
NZ_CP029243.1_60,0.5413
NZ_CP029243.1_61,0.5223
NZ_CP029243.1_62,0.4759
NZ_CP029243.1_63,0.5582
NZ_CP029243.1_64,0.5790
NZ_CP029243.1_65,0.5683
NZ_CP029243.1_66,0.5214
NZ_CP029243.1_67,0.5000
NZ_CP029243.1_68,0.5417
NZ_CP029243.1_69,0.5370
NZ_CP029243.1_70,0.4657
NZ_CP029243.1_71,0.5106
NZ_CP029243.1_72,0.5193
NZ_CP029243.1_73,0.4576
NZ_CP029243.1_74,0.3794
NZ_CP029243.1_75,0.3295
NZ_CP029243.1_76,0.4130
NZ_CP029243.1_77,0.3701
NZ_CP029243.1_78,0.5593
NZ_CP029243.1_79,0.4899
NZ_CP029243.1_80,0.4815
NZ_CP029243.1_81,0.4646
NZ_CP029243.1_82,0.5498
NZ_CP029243.1_83,0.4204
NZ_CP029243.1_84,0.4796
NZ_CP029243.1_85,0.3333
NZ_CP029243.1_86,0.4519
NZ_CP029243.1_87,0.4614
NZ_CP029243.1_88,0.5707
NZ_CP029243.1_89,0.6196
NZ_CP029243.1_90,0.4783
NZ_CP029243.1_91,0.5429
NZ_CP029243.1_92,0.4950
NZ_CP029243.1_93,0.4802
NZ_CP029243.1_94,0.6585
NZ_CP029243.1_95,0.5954
NZ_CP029243.1_96,0.6125
NZ_CP029243.1_97,0.6268
NZ_CP029243.1_98,0.6572
NZ_CP029243.1_99,0.6519
NZ_CP029243.1_100,0.6968
NZ_CP029243.1_101,0.6478
NZ_CP029243.1_102,0.6485
NZ_CP029243.1_103,0.5325
NZ_CP029243.1_104,0.5435
NZ_CP029243.1_105,0.4848
NZ_CP029243.1_106,0.6623
NZ_CP029243.1_107,0.6505
NZ_CP029243.1_108,0.6085
NZ_CP029243.1_109,0.6105
NZ_CP029243.1_110,0.5523
NZ_CP029243.1_111,0.5887
NZ_CP029243.1_112,0.4846
NZ_CP029243.1_113,0.5971
NZ_CP029243.1_114,0.6167
NZ_CP029243.1_115,0.5000
NZ_CP029243.1_116,0.5179
NZ_CP029243.1_117,0.5120
NZ_CP029243.1_118,0.6124
NZ_CP029243.1_119,0.6219
NZ_CP029243.1_120,0.4471
NZ_CP029243.1_121,0.5269
NZ_CP029243.1_122,0.5026
NZ_CP029243.1_123,0.5011
NZ_CP029243.1_124,0.4792
NZ_CP029243.1_125,0.5688
NZ_CP029243.1_126,0.3854
NZ_CP029243.1_127,0.4649
NZ_CP029243.1_128,0.4740
NZ_CP029243.1_129,0.5579
NZ_CP029243.1_130,0.5823
NZ_CP029243.1_131,0.5972
NZ_CP029243.1_132,0.5276
NZ_CP029243.1_133,0.4903
NZ_CP029243.1_134,0.3755
NZ_CP029243.1_135,0.4017
NZ_CP029243.1_136,0.5313
NZ_CP029243.1_137,0.5197
NZ_CP029243.1_138,0.4752
NZ_CP029243.1_139,0.5788
NZ_CP029243.1_140,0.5228
NZ_CP029243.1_141,0.3966
NZ_CP029243.1_142,0.5175
NZ_CP029243.1_143,0.3915
NZ_CP029243.1_144,0.5246
NZ_CP029243.1_145,0.5540
NZ_CP029243.1_146,0.4084
NZ_CP029243.1_147,0.3745
NZ_CP029243.1_148,0.5509
NZ_CP029243.1_149,0.5987
NZ_CP029243.1_150,0.5607
NZ_CP029243.1_151,0.5449
NZ_CP029243.1_152,0.4095
NZ_CP029243.1_153,0.5310
NZ_CP029243.1_154,0.4246
NZ_CP029243.1_155,0.4359
NZ_CP029243.1_156,0.5061
NZ_CP029243.1_157,0.5728
NZ_CP029243.1_158,0.5706
NZ_CP029243.1_159,0.4691
NZ_CP029243.1_160,0.4712
NZ_CP029243.1_161,0.5111
NZ_CP029243.1_162,0.4188
NZ_CP029243.1_163,0.3595
NZ_CP029243.1_164,0.3932
NZ_CP029245.1_1,0.5116
NZ_CP029245.1_2,0.4364
NZ_CP029245.1_3,0.3717
NZ_CP029245.1_4,0.4321
NZ_CP029245.1_5,0.3074
NZ_CP029245.1_6,0.4221
NZ_CP029245.1_7,0.4473
NZ_CP029245.1_8,0.4109
NZ_CP029245.1_9,0.3333
NZ_CP029245.1_10,0.4707
NZ_CP029245.1_11,0.3390
NZ_CP029245.1_12,0.3123
NZ_CP029245.1_13,0.3782
NZ_CP029245.1_14,0.5158
NZ_CP029245.1_15,0.4887
NZ_CP029245.1_16,0.5204
NZ_CP029245.1_17,0.5250
NZ_CP029245.1_18,0.4792
NZ_CP029245.1_19,0.5182
NZ_CP029245.1_20,0.5319
NZ_CP029245.1_21,0.6601
NZ_CP029245.1_22,0.6645
NZ_CP029245.1_23,0.6214
NZ_CP029245.1_24,0.6150
NZ_CP029245.1_25,0.5464
NZ_CP029245.1_26,0.3799
NZ_CP029245.1_27,0.5060
NZ_CP029245.1_28,0.5056
NZ_CP029245.1_29,0.4218
NZ_CP029245.1_30,0.5054
NZ_CP029245.1_31,0.4275
NZ_CP029245.1_32,0.5098
NZ_CP029245.1_33,0.5195
NZ_CP029245.1_34,0.4833
NZ_CP029245.1_35,0.4332
NZ_CP029245.1_36,0.4803
NZ_CP029245.1_37,0.4768
NZ_CP029245.1_38,0.4086
NZ_CP029245.1_39,0.4909
NZ_CP029245.1_40,0.3792
NZ_CP029245.1_41,0.4381
NZ_CP029245.1_42,0.4020
NZ_CP029245.1_43,0.4423
NZ_CP029245.1_44,0.4242
NZ_CP029245.1_45,0.3535
NZ_CP029245.1_46,0.4897
NZ_CP029245.1_47,0.5118
NZ_CP029245.1_48,0.4198
NZ_CP029245.1_49,0.4441
NZ_CP029245.1_50,0.3798
NZ_CP029245.1_51,0.4903
NZ_CP029245.1_52,0.4633
NZ_CP029245.1_53,0.4089
NZ_CP029245.1_54,0.4124
NZ_CP029245.1_55,0.4726
NZ_CP029245.1_56,0.4216
NZ_CP029245.1_57,0.4315
NZ_CP029245.1_58,0.3645
NZ_CP029249.1_1,0.5241
NZ_CP029249.1_2,0.5729
NZ_CP029249.1_3,0.5202
NZ_CP029249.1_4,0.4467
NZ_CP029249.1_5,0.4485
NZ_CP029249.1_6,0.4989
NZ_CP029249.1_7,0.5197
NZ_CP029249.1_8,0.5057
NZ_CP029249.1_9,0.5153
NZ_CP029249.1_10,0.5172
NZ_CP029249.1_11,0.5401
NZ_CP029249.1_12,0.5460
NZ_CP029249.1_13,0.5193
NZ_CP029249.1_14,0.5469
NZ_CP029249.1_15,0.5343
NZ_CP029249.1_16,0.5291
NZ_CP029249.1_17,0.5389
NZ_CP029249.1_18,0.5123
NZ_CP029249.1_19,0.5453
NZ_CP029249.1_20,0.5307
NZ_CP029249.1_21,0.5233
NZ_CP029249.1_22,0.5185
NZ_CP029249.1_23,0.5398
NZ_CP029249.1_24,0.5275
NZ_CP029249.1_25,0.4864
NZ_CP029249.1_26,0.5281
NZ_CP029249.1_27,0.4986
NZ_CP029249.1_28,0.5301
NZ_CP029249.1_29,0.5128
NZ_CP029249.1_30,0.5027
NZ_CP029249.1_31,0.5117
NZ_CP029249.1_32,0.5089
NZ_CP029249.1_33,0.5215
NZ_CP029249.1_34,0.5241
NZ_CP029249.1_35,0.5319
NZ_CP029249.1_36,0.5606
NZ_CP029249.1_37,0.5319
NZ_CP029249.1_38,0.6556
NZ_CP029249.1_39,0.6505
NZ_CP029249.1_40,0.6085
NZ_CP029249.1_41,0.6101
NZ_CP029249.1_42,0.6308
NZ_CP029249.1_43,0.6124
NZ_CP029249.1_44,0.7224
NZ_CP029249.1_45,0.6477
NZ_CP029249.1_46,0.6915
NZ_CP029249.1_47,0.6330
NZ_CP029249.1_48,0.5120
NZ_CP029249.1_49,0.5179
NZ_CP029249.1_50,0.5000
NZ_CP029249.1_51,0.6167
NZ_CP029249.1_52,0.6275
NZ_CP029249.1_53,0.5887
NZ_CP029249.1_54,0.5523
NZ_CP029249.1_55,0.6560
NZ_CP029249.1_56,0.6532
NZ_CP029249.1_57,0.2973
NZ_CP029249.1_58,0.4964
NZ_CP029249.1_59,0.5405
NZ_CP029249.1_60,0.5414
NZ_CP029249.1_61,0.4800
NZ_CP029249.1_62,0.5204
NZ_CP029249.1_63,0.5224
NZ_CP029249.1_64,0.5110
NZ_CP029249.1_65,0.5428
NZ_CP029249.1_66,0.5158
NZ_CP029249.1_67,0.5548
NZ_CP029249.1_68,0.4384
NZ_CP029249.1_69,0.4740
NZ_CP029249.1_70,0.5170
NZ_CP029249.1_71,0.5319
NZ_CP029249.1_72,0.4809
NZ_CP029249.1_73,0.4980
NZ_CP029249.1_74,0.5089
NZ_CP029249.1_75,0.5276
NZ_CP029249.1_76,0.5122
NZ_CP029249.1_77,0.5314
NZ_CP029249.1_78,0.5229
NZ_CP029249.1_79,0.5127
NZ_CP029249.1_80,0.5185
NZ_CP029249.1_81,0.5125
NZ_CP029249.1_82,0.5225
NZ_CP029249.1_83,0.5384
NZ_CP029249.1_84,0.3397
NZ_CP029249.1_85,0.5469
NZ_CP029249.1_86,0.5233
NZ_CP029249.1_87,0.5247
NZ_CP029249.1_88,0.5414
NZ_CP029249.1_89,0.4960
NZ_CP029249.1_90,0.5355
NZ_CP029249.1_91,0.5027
NZ_CP029249.1_92,0.4653
NZ_CP029249.1_93,0.4827
NZ_CP029249.1_94,0.4974
NZ_CP029249.1_95,0.4966
NZ_CP029249.1_96,0.5254
NZ_CP029249.1_97,0.5073
NZ_CP029249.1_98,0.5348
NZ_CP029249.1_99,0.5372
NZ_CP029249.1_100,0.5372
NZ_CP029249.1_101,0.5214
NZ_CP029249.1_102,0.5422
NZ_CP029249.1_103,0.5133
NZ_CP029249.1_104,0.4400
NZ_CP029249.1_105,0.5162
NZ_CP029249.1_106,0.4977
NZ_CP029249.1_107,0.5038
NZ_CP029249.1_108,0.5236
NZ_CP029249.1_109,0.5329
NZ_CP029249.1_110,0.4930
NZ_CP029249.1_111,0.5096
NZ_CP029249.1_112,0.5424
NZ_CP029249.1_113,0.5185
NZ_CP029249.1_114,0.5000
NZ_CP029249.1_115,0.5132
NZ_CP029249.1_116,0.5278
NZ_CP029249.1_117,0.5220
NZ_CP029249.1_118,0.4689
NZ_CP029249.1_119,0.5008
NZ_CP029249.1_120,0.5356
NZ_CP029249.1_121,0.5353
NZ_CP029249.1_122,0.6078
NZ_CP029249.1_123,0.5622
NZ_CP029249.1_124,0.5591
NZ_CP029249.1_125,0.7202
NZ_CP029249.1_126,0.6254
NZ_CP029249.1_127,0.6275
NZ_CP029249.1_128,0.5822
