replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
NZ_CP031655.1	NZ_CP031655.1_25	ardb	25	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	NZ_CP031655.1_ardb_klca_acric11_4	1	1	1.0	1.0	1	ardb	mandatory	142	6.399999999999999e-96	310.0	1.0	0.993	1	141			Anti_RM	ardb_klca_acric11	Antidefense
NZ_CP031655.1	NZ_CP031655.1_32	acrif11	32	defense-finder-models/ADF/Anti_CRISPR/acrif11	NZ_CP031655.1_acrif11_3	1	1	0.071	1.0	1	acrif11	mandatory	137	2.8e-52	169.9	0.856	0.993	1	136			Anti_CRISPR	acrif11	Antidefense
NZ_CP031655.1	NZ_CP031655.1_34	Gao_Ppl__PplA	34	defense-finder-models/DefenseFinder/Gao_Ppl/Gao_Ppl	NZ_CP031655.1_Gao_Ppl_1	1	1	1.0	1.0	1	Gao_Ppl__PplA	mandatory	892	0.0	2051.6	1.0	0.999	1	891			Gao_Ppl	Gao_Ppl	Defense
NZ_CP031656.1	NZ_CP031656.1_9	arda	9	defense-finder-models/ADF/Anti_RM/arda_ardu	NZ_CP031656.1_arda_ardu_1	1	1	1.0	1.0	1	arda	mandatory	167	3.3e-97	315.2	0.982	0.988	1	165			Anti_RM	arda_ardu	Antidefense
NZ_CP031656.1	NZ_CP031656.1_11	psib	11	defense-finder-models/ADF/Other/psiab	NZ_CP031656.1_psiab_3	1	1	1.0	2.0	1	psib	mandatory	240	1.7000000000000001e-65	212.7	0.975	0.975	4	237			Other	psiab	Antidefense
NZ_CP031656.1	NZ_CP031656.1_12	psia	12	defense-finder-models/ADF/Other/psiab	NZ_CP031656.1_psiab_3	1	1	1.0	2.0	1	psia	mandatory	166	1.9e-88	285.3	0.993	0.861	22	164			Other	psiab	Antidefense
NZ_CP031656.1	NZ_CP031656.1_16	ardb	16	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	NZ_CP031656.1_ardb_klca_acric11_2	1	1	1.0	1.0	1	ardb	mandatory	142	6.6e-96	309.5	1.0	0.993	1	141			Anti_RM	ardb_klca_acric11	Antidefense
NZ_CP031720.1	NZ_CP031720.1_4	Mok_Hok_Sok__Mok	4	defense-finder-models/DefenseFinder/Mok_Hok_Sok/Mok_Hok_Sok	NZ_CP031720.1_Mok_Hok_Sok_2	1	1	0.5	1.0	1	Mok_Hok_Sok__Mok	mandatory	71	6.9e-52	167.2	0.897	0.986	1	70			Mok_Hok_Sok	Mok_Hok_Sok	Defense
NZ_CP031720.1	NZ_CP031720.1_5	psib	5	defense-finder-models/ADF/Other/psiab	NZ_CP031720.1_psiab_9	1	1	1.0	2.0	1	psib	mandatory	240	1.6000000000000001e-71	233.9	0.975	0.975	4	237			Other	psiab	Antidefense
NZ_CP031720.1	NZ_CP031720.1_6	psia	6	defense-finder-models/ADF/Other/psiab	NZ_CP031720.1_psiab_9	1	1	1.0	2.0	1	psia	mandatory	145	6.7e-93	301.2	0.993	0.986	1	143			Other	psiab	Antidefense
NZ_CP031720.1	NZ_CP031720.1_18	ardb	18	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	NZ_CP031720.1_ardb_klca_acric11_7	1	1	1.0	1.0	1	ardb	mandatory	142	1.9e-95	309.5	1.0	0.993	1	141			Anti_RM	ardb_klca_acric11	Antidefense
NZ_CP031720.1	NZ_CP031720.1_49	MazEF__MazF	49	defense-finder-models/DefenseFinder/MazEF/MazEF	NZ_CP031720.1_MazEF_1	1	1	1.0	2.0	1	MazEF__MazF	mandatory	111	2.5e-16	53.2	0.919	0.973	2	109			MazEF	MazEF	Defense
NZ_CP031720.1	NZ_CP031720.1_50	MazEF__MazE	50	defense-finder-models/DefenseFinder/MazEF/MazEF	NZ_CP031720.1_MazEF_1	1	1	1.0	2.0	1	MazEF__MazE	mandatory	86	5.4e-13	42.4	0.762	0.709	4	64			MazEF	MazEF	Defense
NZ_CP031720.1	NZ_CP031720.1_91	ardb	91	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	NZ_CP031720.1_ardb_klca_acric11_8	1	1	1.0	1.0	1	ardb	mandatory	143	6.5e-86	278.6	1.0	0.993	1	142			Anti_RM	ardb_klca_acric11	Antidefense
NZ_CP031720.1	NZ_CP031720.1_92	arda	92	defense-finder-models/ADF/Anti_RM/arda_ardu	NZ_CP031720.1_arda_ardu_5	1	1	1.0	1.0	1	arda	mandatory	169	1.4999999999999999e-92	301.5	0.988	0.982	2	167			Anti_RM	arda_ardu	Antidefense
NZ_CP031720.1	NZ_CP031720.1_103	psia	103	defense-finder-models/ADF/Other/psiab	NZ_CP031720.1_psiab_10	1	1	1.0	2.0	1	psia	mandatory	144	1.8999999999999998e-62	202.5	0.993	0.993	1	143			Other	psiab	Antidefense
NZ_CP031720.1	NZ_CP031720.1_104	psib	104	defense-finder-models/ADF/Other/psiab	NZ_CP031720.1_psiab_10	1	1	1.0	2.0	1	psib	mandatory	243	1.2e-56	185.2	0.992	0.984	1	239			Other	psiab	Antidefense
NZ_CP031720.1	NZ_CP031720.1_107	Mok_Hok_Sok__Mok	107	defense-finder-models/DefenseFinder/Mok_Hok_Sok/Mok_Hok_Sok	NZ_CP031720.1_Mok_Hok_Sok_3	1	1	0.5	1.0	1	Mok_Hok_Sok__Mok	mandatory	51	7.6e-21	67.7	0.628	0.961	1	49			Mok_Hok_Sok	Mok_Hok_Sok	Defense
NZ_CP031720.1	NZ_CP031720.1_108	acrie9	108	defense-finder-models/ADF/Anti_CRISPR/acrie9	NZ_CP031720.1_acrie9_4	1	1	0.071	1.0	1	acrie9	mandatory	91	1.7e-46	149.8	0.988	0.868	1	79			Anti_CRISPR	acrie9	Antidefense
NZ_CP031720.1	NZ_CP031720.1_129	psib	129	defense-finder-models/ADF/Other/psiab	NZ_CP031720.1_psiab_11	1	1	1.0	2.0	1	psib	mandatory	243	2.6999999999999998e-70	229.9	0.992	0.984	1	239			Other	psiab	Antidefense
NZ_CP031720.1	NZ_CP031720.1_130	psia	130	defense-finder-models/ADF/Other/psiab	NZ_CP031720.1_psiab_11	1	1	1.0	2.0	1	psia	mandatory	144	9.7e-69	222.9	0.986	0.986	1	142			Other	psiab	Antidefense
NZ_CP031720.1	NZ_CP031720.1_137	arda	137	defense-finder-models/ADF/Anti_RM/arda_ardu	NZ_CP031720.1_arda_ardu_6	1	1	1.0	1.0	1	arda	mandatory	169	7.1999999999999995e-93	302.5	0.988	0.982	2	167			Anti_RM	arda_ardu	Antidefense
NZ_CP031765.1	NZ_CP031765.1_8	arda	8	defense-finder-models/ADF/Anti_RM/arda_ardu	NZ_CP031765.1_arda_ardu_1	1	1	1.0	1.0	1	arda	mandatory	167	7.499999999999999e-96	311.7	0.982	0.988	1	165			Anti_RM	arda_ardu	Antidefense
NZ_CP031765.1	NZ_CP031765.1_10	psib	10	defense-finder-models/ADF/Other/psiab	NZ_CP031765.1_psiab_3	1	1	1.0	2.0	1	psib	mandatory	240	4.8e-65	212.2	0.975	0.975	4	237			Other	psiab	Antidefense
NZ_CP031765.1	NZ_CP031765.1_11	psia	11	defense-finder-models/ADF/Other/psiab	NZ_CP031765.1_psiab_3	1	1	1.0	2.0	1	psia	mandatory	145	4.9e-89	288.2	0.993	0.986	1	143			Other	psiab	Antidefense
NZ_CP031765.1	NZ_CP031765.1_20	ardb	20	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	NZ_CP031765.1_ardb_klca_acric11_2	1	1	1.0	1.0	1	ardb	mandatory	142	5.5e-94	304.2	1.0	0.993	1	141			Anti_RM	ardb_klca_acric11	Antidefense
NZ_CP031804.1	NZ_CP031804.1_4	Mok_Hok_Sok__Mok	4	defense-finder-models/DefenseFinder/Mok_Hok_Sok/Mok_Hok_Sok	NZ_CP031804.1_Mok_Hok_Sok_1	1	1	0.5	1.0	1	Mok_Hok_Sok__Mok	mandatory	71	3e-52	167.2	0.897	0.986	1	70			Mok_Hok_Sok	Mok_Hok_Sok	Defense
NZ_CP031804.1	NZ_CP031804.1_5	psib	5	defense-finder-models/ADF/Other/psiab	NZ_CP031804.1_psiab_3	1	1	1.0	2.0	1	psib	mandatory	240	7.1e-72	233.9	0.975	0.975	4	237			Other	psiab	Antidefense
NZ_CP031804.1	NZ_CP031804.1_6	psia	6	defense-finder-models/ADF/Other/psiab	NZ_CP031804.1_psiab_3	1	1	1.0	2.0	1	psia	mandatory	145	2.9e-93	301.2	0.993	0.986	1	143			Other	psiab	Antidefense
NZ_CP031804.1	NZ_CP031804.1_16	ardb	16	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	NZ_CP031804.1_ardb_klca_acric11_2	1	1	1.0	1.0	1	ardb	mandatory	142	3.3e-95	307.6	1.0	0.993	1	141			Anti_RM	ardb_klca_acric11	Antidefense
NZ_CP031805.1	NZ_CP031805.1_8	klca	8	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	NZ_CP031805.1_ardb_klca_acric11_2	1	1	1.0	0.8	1	ardb	mandatory	147	2.6e-49	159.4	0.828	0.959	6	146			Anti_RM	ardb_klca_acric11	Antidefense
NZ_CP031805.1	NZ_CP031805.1_49	MazEF__MazF	49	defense-finder-models/DefenseFinder/MazEF/MazEF	NZ_CP031805.1_MazEF_1	1	1	1.0	2.0	1	MazEF__MazF	mandatory	111	1.4e-16	52.9	0.91	0.964	2	108			MazEF	MazEF	Defense
NZ_CP031805.1	NZ_CP031805.1_50	MazEF__MazE	50	defense-finder-models/DefenseFinder/MazEF/MazEF	NZ_CP031805.1_MazEF_1	1	1	1.0	2.0	1	MazEF__MazE	mandatory	86	1.3e-13	43.3	0.762	0.709	4	64			MazEF	MazEF	Defense
NZ_CP031852.1	NZ_CP031852.1_4	Mok_Hok_Sok__Mok	4	defense-finder-models/DefenseFinder/Mok_Hok_Sok/Mok_Hok_Sok	NZ_CP031852.1_Mok_Hok_Sok_1	1	1	0.5	1.0	1	Mok_Hok_Sok__Mok	mandatory	71	3.1e-52	167.2	0.897	0.986	1	70			Mok_Hok_Sok	Mok_Hok_Sok	Defense
NZ_CP031852.1	NZ_CP031852.1_5	psib	5	defense-finder-models/ADF/Other/psiab	NZ_CP031852.1_psiab_3	1	1	1.0	2.0	1	psib	mandatory	240	7.2e-72	233.9	0.975	0.975	4	237			Other	psiab	Antidefense
NZ_CP031852.1	NZ_CP031852.1_6	psia	6	defense-finder-models/ADF/Other/psiab	NZ_CP031852.1_psiab_3	1	1	1.0	2.0	1	psia	mandatory	145	2.9999999999999997e-93	301.2	0.993	0.986	1	143			Other	psiab	Antidefense
NZ_CP031852.1	NZ_CP031852.1_17	ardb	17	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	NZ_CP031852.1_ardb_klca_acric11_2	1	1	1.0	1.0	1	ardb	mandatory	142	9.599999999999999e-96	309.3	1.0	0.993	1	141			Anti_RM	ardb_klca_acric11	Antidefense
NZ_CP031899.1	NZ_CP031899.1_9	arda	9	defense-finder-models/ADF/Anti_RM/arda_ardu	NZ_CP031899.1_arda_ardu_1	1	1	1.0	1.0	1	arda	mandatory	167	7.4e-97	315.3	0.982	0.988	1	165			Anti_RM	arda_ardu	Antidefense
NZ_CP031899.1	NZ_CP031899.1_11	psib	11	defense-finder-models/ADF/Other/psiab	NZ_CP031899.1_psiab_2	1	1	1.0	2.0	1	psib	mandatory	240	5.900000000000001e-65	212.2	0.975	0.975	4	237			Other	psiab	Antidefense
NZ_CP031899.1	NZ_CP031899.1_12	psia	12	defense-finder-models/ADF/Other/psiab	NZ_CP031899.1_psiab_2	1	1	1.0	2.0	1	psia	mandatory	145	9e-89	287.6	0.993	0.986	1	143			Other	psiab	Antidefense
NZ_CP031903.1	NZ_CP031903.1_9	arda	9	defense-finder-models/ADF/Anti_RM/arda_ardu	NZ_CP031903.1_arda_ardu_1	1	1	1.0	1.0	1	arda	mandatory	167	1.5999999999999999e-96	313.5	0.982	0.988	1	165			Anti_RM	arda_ardu	Antidefense
NZ_CP031903.1	NZ_CP031903.1_11	psib	11	defense-finder-models/ADF/Other/psiab	NZ_CP031903.1_psiab_3	1	1	1.0	2.0	1	psib	mandatory	240	2.4e-65	212.7	0.975	0.975	4	237			Other	psiab	Antidefense
NZ_CP031903.1	NZ_CP031903.1_12	psia	12	defense-finder-models/ADF/Other/psiab	NZ_CP031903.1_psiab_3	1	1	1.0	2.0	1	psia	mandatory	145	5.1e-88	284.4	0.993	0.986	1	143			Other	psiab	Antidefense
NZ_CP031903.1	NZ_CP031903.1_19	ardb	19	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	NZ_CP031903.1_ardb_klca_acric11_2	1	1	1.0	1.0	1	ardb	mandatory	142	9.5e-96	309.5	1.0	0.993	1	141			Anti_RM	ardb_klca_acric11	Antidefense
NZ_CP032165.1	NZ_CP032165.1_5	Mok_Hok_Sok__Mok	5	defense-finder-models/DefenseFinder/Mok_Hok_Sok/Mok_Hok_Sok	NZ_CP032165.1_Mok_Hok_Sok_1	1	1	0.5	1.0	1	Mok_Hok_Sok__Mok	mandatory	71	5.4e-52	167.2	0.897	0.986	1	70			Mok_Hok_Sok	Mok_Hok_Sok	Defense
NZ_CP032165.1	NZ_CP032165.1_6	psib	6	defense-finder-models/ADF/Other/psiab	NZ_CP032165.1_psiab_3	1	1	1.0	2.0	1	psib	mandatory	240	1.3000000000000001e-71	233.9	0.975	0.975	4	237			Other	psiab	Antidefense
NZ_CP032165.1	NZ_CP032165.1_7	psia	7	defense-finder-models/ADF/Other/psiab	NZ_CP032165.1_psiab_3	1	1	1.0	2.0	1	psia	mandatory	145	5.3e-93	301.2	0.993	0.986	1	143			Other	psiab	Antidefense
NZ_CP032165.1	NZ_CP032165.1_19	ardb	19	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	NZ_CP032165.1_ardb_klca_acric11_2	1	1	1.0	1.0	1	ardb	mandatory	142	2.0999999999999998e-95	309.0	1.0	0.993	1	141			Anti_RM	ardb_klca_acric11	Antidefense
NZ_CP032168.1	NZ_CP032168.1_93	vcrx093	93	defense-finder-models/ADF/Anti_CRISPR/vcrx091_093	NZ_CP032168.1_vcrx091_093_2	1	1	1.0	3.0	1	vcrx093	mandatory	337	5e-147	483.1	0.954	0.976	1	329			Anti_CRISPR	vcrx091_093	Antidefense
NZ_CP032168.1	NZ_CP032168.1_94	vcrx092	94	defense-finder-models/ADF/Anti_CRISPR/vcrx091_093	NZ_CP032168.1_vcrx091_093_2	1	1	1.0	3.0	1	vcrx092	mandatory	344	6.000000000000001e-165	541.8	0.985	0.942	13	336			Anti_CRISPR	vcrx091_093	Antidefense
NZ_CP032168.1	NZ_CP032168.1_95	vcrx091	95	defense-finder-models/ADF/Anti_CRISPR/vcrx091_093	NZ_CP032168.1_vcrx091_093_2	1	1	1.0	3.0	1	vcrx091	mandatory	176	1.6000000000000002e-81	266.4	0.68	0.966	1	170			Anti_CRISPR	vcrx091_093	Antidefense
NZ_CP032168.1	NZ_CP032168.1_96	vcrx090	96	defense-finder-models/ADF/Anti_RM/vcrx089_090	NZ_CP032168.1_vcrx089_090_1	1	1	1.0	2.0	1	vcrx090	mandatory	303	2.3e-178	585.2	1.0	0.997	1	302			Anti_RM	vcrx089_090	Antidefense
NZ_CP032168.1	NZ_CP032168.1_97	vcrx089	97	defense-finder-models/ADF/Anti_RM/vcrx089_090	NZ_CP032168.1_vcrx089_090_1	1	1	1.0	2.0	1	vcrx089	mandatory	323	2.9e-141	464.5	0.792	0.978	5	320			Anti_RM	vcrx089_090	Antidefense
NZ_CP032170.1	NZ_CP032170.1_8	klca	8	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	NZ_CP032170.1_ardb_klca_acric11_2	1	1	1.0	0.8	1	ardb	mandatory	147	9.1e-50	160.8	0.828	0.959	6	146			Anti_RM	ardb_klca_acric11	Antidefense
NZ_CP032170.1	NZ_CP032170.1_45	MazEF__MazF	45	defense-finder-models/DefenseFinder/MazEF/MazEF	NZ_CP032170.1_MazEF_1	1	1	1.0	2.0	1	MazEF__MazF	mandatory	111	4.2e-16	51.3	0.847	0.901	2	101			MazEF	MazEF	Defense
NZ_CP032170.1	NZ_CP032170.1_46	MazEF__MazE	46	defense-finder-models/DefenseFinder/MazEF/MazEF	NZ_CP032170.1_MazEF_1	1	1	1.0	2.0	1	MazEF__MazE	mandatory	86	1.2e-13	43.3	0.762	0.709	4	64			MazEF	MazEF	Defense
NZ_CP032174.1	NZ_CP032174.1_8	klca	8	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	NZ_CP032174.1_ardb_klca_acric11_2	1	1	1.0	0.8	1	ardb	mandatory	147	2.6e-49	159.4	0.828	0.959	6	146			Anti_RM	ardb_klca_acric11	Antidefense
NZ_CP032174.1	NZ_CP032174.1_48	MazEF__MazF	48	defense-finder-models/DefenseFinder/MazEF/MazEF	NZ_CP032174.1_MazEF_1	1	1	1.0	2.0	1	MazEF__MazF	mandatory	111	1.4e-16	52.9	0.91	0.964	2	108			MazEF	MazEF	Defense
NZ_CP032174.1	NZ_CP032174.1_49	MazEF__MazE	49	defense-finder-models/DefenseFinder/MazEF/MazEF	NZ_CP032174.1_MazEF_1	1	1	1.0	2.0	1	MazEF__MazE	mandatory	86	1.3e-13	43.3	0.762	0.709	4	64			MazEF	MazEF	Defense
NZ_CP032192.1	NZ_CP032192.1_82	vcrx093	82	defense-finder-models/ADF/Anti_CRISPR/vcrx091_093	NZ_CP032192.1_vcrx091_093_2	1	1	1.0	3.0	1	vcrx093	mandatory	337	5e-147	483.1	0.954	0.976	1	329			Anti_CRISPR	vcrx091_093	Antidefense
NZ_CP032192.1	NZ_CP032192.1_83	vcrx092	83	defense-finder-models/ADF/Anti_CRISPR/vcrx091_093	NZ_CP032192.1_vcrx091_093_2	1	1	1.0	3.0	1	vcrx092	mandatory	344	5.9e-165	541.8	0.985	0.942	13	336			Anti_CRISPR	vcrx091_093	Antidefense
NZ_CP032192.1	NZ_CP032192.1_84	vcrx091	84	defense-finder-models/ADF/Anti_CRISPR/vcrx091_093	NZ_CP032192.1_vcrx091_093_2	1	1	1.0	3.0	1	vcrx091	mandatory	176	1.6000000000000002e-81	266.4	0.68	0.966	1	170			Anti_CRISPR	vcrx091_093	Antidefense
NZ_CP032192.1	NZ_CP032192.1_85	vcrx090	85	defense-finder-models/ADF/Anti_RM/vcrx089_090	NZ_CP032192.1_vcrx089_090_1	1	1	1.0	2.0	1	vcrx090	mandatory	303	2.3e-178	585.2	1.0	0.997	1	302			Anti_RM	vcrx089_090	Antidefense
NZ_CP032192.1	NZ_CP032192.1_86	vcrx089	86	defense-finder-models/ADF/Anti_RM/vcrx089_090	NZ_CP032192.1_vcrx089_090_1	1	1	1.0	2.0	1	vcrx089	mandatory	323	2.9e-141	464.5	0.792	0.978	5	320			Anti_RM	vcrx089_090	Antidefense
NZ_CP032193.1	NZ_CP032193.1_8	klca	8	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	NZ_CP032193.1_ardb_klca_acric11_2	1	1	1.0	0.8	1	ardb	mandatory	147	4.4e-49	158.9	0.828	0.959	6	146			Anti_RM	ardb_klca_acric11	Antidefense
NZ_CP032193.1	NZ_CP032193.1_61	MazEF__MazE	61	defense-finder-models/DefenseFinder/MazEF/MazEF	NZ_CP032193.1_MazEF_1	1	1	1.0	2.0	1	MazEF__MazE	mandatory	86	1.6e-13	43.3	0.762	0.709	4	64			MazEF	MazEF	Defense
NZ_CP032193.1	NZ_CP032193.1_62	MazEF__MazF	62	defense-finder-models/DefenseFinder/MazEF/MazEF	NZ_CP032193.1_MazEF_1	1	1	1.0	2.0	1	MazEF__MazF	mandatory	111	1.6e-16	52.9	0.91	0.964	2	108			MazEF	MazEF	Defense
NZ_CP032202.1	NZ_CP032202.1_4	Mok_Hok_Sok__Mok	4	defense-finder-models/DefenseFinder/Mok_Hok_Sok/Mok_Hok_Sok	NZ_CP032202.1_Mok_Hok_Sok_4	1	1	0.5	1.0	1	Mok_Hok_Sok__Mok	mandatory	71	6e-52	167.2	0.897	0.986	1	70			Mok_Hok_Sok	Mok_Hok_Sok	Defense
NZ_CP032202.1	NZ_CP032202.1_7	psib	7	defense-finder-models/ADF/Other/psiab	NZ_CP032202.1_psiab_6	1	1	1.0	2.0	1	psib	mandatory	240	3.5000000000000003e-71	232.6	0.975	0.975	4	237			Other	psiab	Antidefense
NZ_CP032202.1	NZ_CP032202.1_8	psia	8	defense-finder-models/ADF/Other/psiab	NZ_CP032202.1_psiab_6	1	1	1.0	2.0	1	psia	mandatory	145	6.2e-93	301.1	0.993	0.986	1	143			Other	psiab	Antidefense
NZ_CP032202.1	NZ_CP032202.1_18	ardb	18	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	NZ_CP032202.1_ardb_klca_acric11_5	1	1	1.0	1.0	1	ardb	mandatory	142	1.7e-95	309.5	1.0	0.993	1	141			Anti_RM	ardb_klca_acric11	Antidefense
NZ_CP032202.1	NZ_CP032202.1_30	CBASS__Cyclase_II	30	defense-finder-models/DefenseFinder/CBASS/CBASS_I	NZ_CP032202.1_CBASS_I_2	1	1	1.0	2.0	1	CBASS__Cyclase_SMODS	mandatory	332	9.8e-15	47.7	0.908	0.97	8	329		NZ_CP032202.1_CBASS_1	CBASS	CBASS_I	Defense
NZ_CP032202.1	NZ_CP032202.1_31	CBASS__Effector_4TM_S_4TM	31	defense-finder-models/DefenseFinder/CBASS/CBASS_I	NZ_CP032202.1_CBASS_I_2	1	1	1.0	2.0	1	CBASS__Effector_2TM_S_2TMBeta	mandatory	298	2.1999999999999997e-62	204.4	0.952	0.963	1	287		NZ_CP032202.1_CBASS_1	CBASS	CBASS_I	Defense
NZ_CP032202.1	NZ_CP032202.1_132	MazEF__MazF	132	defense-finder-models/DefenseFinder/MazEF/MazEF	NZ_CP032202.1_MazEF_3	1	1	1.0	2.0	1	MazEF__MazF	mandatory	111	2.1e-16	53.2	0.919	0.973	2	109			MazEF	MazEF	Defense
NZ_CP032202.1	NZ_CP032202.1_133	MazEF__MazE	133	defense-finder-models/DefenseFinder/MazEF/MazEF	NZ_CP032202.1_MazEF_3	1	1	1.0	2.0	1	MazEF__MazE	mandatory	86	4.7e-13	42.4	0.762	0.709	4	64			MazEF	MazEF	Defense
NZ_CP032205.1	NZ_CP032205.1_6	Mok_Hok_Sok__Mok	6	defense-finder-models/DefenseFinder/Mok_Hok_Sok/Mok_Hok_Sok	NZ_CP032205.1_Mok_Hok_Sok_1	1	1	0.5	1.0	1	Mok_Hok_Sok__Mok	mandatory	72	1.5e-21	68.9	0.897	0.972	1	70			Mok_Hok_Sok	Mok_Hok_Sok	Defense
NZ_CP032205.1	NZ_CP032205.1_8	psib	8	defense-finder-models/ADF/Other/psiab	NZ_CP032205.1_psiab_3	1	1	1.0	2.0	1	psib	mandatory	240	5.000000000000001e-72	234.4	0.975	0.975	4	237			Other	psiab	Antidefense
NZ_CP032205.1	NZ_CP032205.1_9	psia	9	defense-finder-models/ADF/Other/psiab	NZ_CP032205.1_psiab_3	1	1	1.0	2.0	1	psia	mandatory	145	1.7e-93	302.0	0.993	0.986	1	143			Other	psiab	Antidefense
NZ_CP032205.1	NZ_CP032205.1_19	ardb	19	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	NZ_CP032205.1_ardb_klca_acric11_2	1	1	1.0	1.0	1	ardb	mandatory	142	1.6e-94	305.3	1.0	0.993	1	141			Anti_RM	ardb_klca_acric11	Antidefense
NZ_CP032226.1	NZ_CP032226.1_7	Mok_Hok_Sok__Mok	7	defense-finder-models/DefenseFinder/Mok_Hok_Sok/Mok_Hok_Sok	NZ_CP032226.1_Mok_Hok_Sok_2	1	1	0.5	1.0	1	Mok_Hok_Sok__Mok	mandatory	71	3.5e-52	167.2	0.897	0.986	1	70			Mok_Hok_Sok	Mok_Hok_Sok	Defense
NZ_CP032226.1	NZ_CP032226.1_8	psib	8	defense-finder-models/ADF/Other/psiab	NZ_CP032226.1_psiab_4	1	1	1.0	2.0	1	psib	mandatory	240	8.2e-72	233.9	0.975	0.975	4	237			Other	psiab	Antidefense
NZ_CP032226.1	NZ_CP032226.1_9	psia	9	defense-finder-models/ADF/Other/psiab	NZ_CP032226.1_psiab_4	1	1	1.0	2.0	1	psia	mandatory	145	3.4e-93	301.2	0.993	0.986	1	143			Other	psiab	Antidefense
NZ_CP032226.1	NZ_CP032226.1_20	ardb	20	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	NZ_CP032226.1_ardb_klca_acric11_3	1	1	1.0	1.0	1	ardb	mandatory	142	9.599999999999999e-96	309.5	1.0	0.993	1	141			Anti_RM	ardb_klca_acric11	Antidefense
NZ_CP032226.1	NZ_CP032226.1_50	MazEF__MazF	50	defense-finder-models/DefenseFinder/MazEF/MazEF	NZ_CP032226.1_MazEF_1	1	1	1.0	2.0	1	MazEF__MazF	mandatory	111	1.2e-16	53.2	0.919	0.973	2	109			MazEF	MazEF	Defense
NZ_CP032226.1	NZ_CP032226.1_51	MazEF__MazE	51	defense-finder-models/DefenseFinder/MazEF/MazEF	NZ_CP032226.1_MazEF_1	1	1	1.0	2.0	1	MazEF__MazE	mandatory	86	2.7e-13	42.4	0.762	0.709	4	64			MazEF	MazEF	Defense
NZ_CP032238.1	NZ_CP032238.1_84	vcrx093	84	defense-finder-models/ADF/Anti_CRISPR/vcrx091_093	NZ_CP032238.1_vcrx091_093_2	1	1	1.0	3.0	1	vcrx093	mandatory	337	5e-147	483.1	0.954	0.976	1	329			Anti_CRISPR	vcrx091_093	Antidefense
NZ_CP032238.1	NZ_CP032238.1_85	vcrx092	85	defense-finder-models/ADF/Anti_CRISPR/vcrx091_093	NZ_CP032238.1_vcrx091_093_2	1	1	1.0	3.0	1	vcrx092	mandatory	344	6.000000000000001e-165	541.8	0.985	0.942	13	336			Anti_CRISPR	vcrx091_093	Antidefense
NZ_CP032238.1	NZ_CP032238.1_86	vcrx091	86	defense-finder-models/ADF/Anti_CRISPR/vcrx091_093	NZ_CP032238.1_vcrx091_093_2	1	1	1.0	3.0	1	vcrx091	mandatory	176	1.6000000000000002e-81	266.4	0.68	0.966	1	170			Anti_CRISPR	vcrx091_093	Antidefense
NZ_CP032238.1	NZ_CP032238.1_87	vcrx090	87	defense-finder-models/ADF/Anti_RM/vcrx089_090	NZ_CP032238.1_vcrx089_090_1	1	1	1.0	2.0	1	vcrx090	mandatory	303	2.3e-178	585.2	1.0	0.997	1	302			Anti_RM	vcrx089_090	Antidefense
NZ_CP032238.1	NZ_CP032238.1_88	vcrx089	88	defense-finder-models/ADF/Anti_RM/vcrx089_090	NZ_CP032238.1_vcrx089_090_1	1	1	1.0	2.0	1	vcrx089	mandatory	323	2.9e-141	464.5	0.792	0.978	5	320			Anti_RM	vcrx089_090	Antidefense
NZ_CP032258.1	NZ_CP032258.1_4	Mok_Hok_Sok__Mok	4	defense-finder-models/DefenseFinder/Mok_Hok_Sok/Mok_Hok_Sok	NZ_CP032258.1_Mok_Hok_Sok_4	1	1	0.5	1.0	1	Mok_Hok_Sok__Mok	mandatory	71	2.9e-51	164.8	0.897	0.986	1	70			Mok_Hok_Sok	Mok_Hok_Sok	Defense
NZ_CP032258.1	NZ_CP032258.1_5	psib	5	defense-finder-models/ADF/Other/psiab	NZ_CP032258.1_psiab_8	1	1	1.0	2.0	1	psib	mandatory	240	3.7e-72	235.7	0.971	0.971	4	236			Other	psiab	Antidefense
